OrderId,RestaurantName,RestaurantType,Rating,No.of.Rating,AverageCost,OnlineOrder,TableBooking,CuisinesType,Area,LocalAddress,Delivery time
4671,Pazzo,Casual Dining,4.3,372,700,Yes,No,"American, Modern Indian, Italian, South Indian","Byresandra,Tavarekere,Madiwala",HSR,38
4672,Peace Restaurant,Casual Dining,2.8,109,500,Yes,No,"Chinese, Tibetan",Basavanagudi,Shanti Nagar,40
4673,Peacock,Casual Dining,3.9,847,1200,Yes,Yes,"North Indian, BBQ, Mughlai",Indiranagar,Indiranagar,64
4674,Peat & Fire,Quick Bites,2.8,40,700,No,No,North Indian,JP Nagar,JP Nagar,62
4675,Pebble,Club,3.9,481,1500,No,No,Finger Food,Malleshwaram,Sadashiv Nagar,79
4676,Pecos Classic,"Pub, Casual Dining",4.1,548,1100,No,Yes,Finger Food,Brigade Road,Brigade Road,77
4677,Pecos Hideout,Bar,4,165,1100,No,Yes,Finger Food,"Byresandra,Tavarekere,Madiwala",BTM,84
4678,Pecos Mojo,Pub,4,157,1100,No,No,Finger Food,Kalyan Nagar,Banaswadi,65
4679,Pecos Stones,"Pub, Casual Dining",4.2,1089,1100,No,Yes,Finger Food,Indiranagar,Indiranagar,60
4680,Peek a Brew,Quick Bites,3.8,29,400,No,No,"Fast Food, Beverages",Sarjapur Road,Sarjapur Road,66
4681,Pehla Niwala,Quick Bites,2.8,41,400,No,No,"North Indian, Momos",Electronic City,Electronic City,50
4682,Pelican,"Pub, Casual Dining",3.4,20,1200,No,No,"North Indian, Chinese",Marathahalli,Marathahalli,56
4683,Pensiri Cafe,"Takeaway, Delivery",3.5,48,300,Yes,No,North Indian,"Byresandra,Tavarekere,Madiwala",HSR,58
4684,Penta Cafe,Quick Bites,3.5,12,350,Yes,No,"Juices, Fast Food, Beverages",Brigade Road,Frazer Town,58
4685,Penthouse Cafe,Cafe,4,324,700,Yes,No,"Cafe, Italian, Continental",Banashankari,Banashankari,56
4686,People Tree Cafe,Cafe,3.7,167,400,No,No,"Cafe, Fast Food, Beverages",Jayanagar,Jayanagar,61
4687,Peppa Zzing,Cafe,4.3,1133,800,Yes,No,"Cafe, Fast Food, Burger",Brigade Road,Infantry Road,32
4688,Pepper Crown Restaurant,Casual Dining,3.2,7,700,Yes,No,"Continental, North Indian, Chinese",Bannerghatta Road,Bannerghatta Road,72
4689,Pepper Grand.com,Casual Dining,3,23,600,Yes,No,North Indian,Sarjapur Road,Sarjapur Road,40
4690,Pepper Pillar,Casual Dining,3.4,11,700,No,No,South Indian,Electronic City,Electronic City,67
4691,Peppermill Bistro,"Casual Dining, Cafe",4,868,1000,Yes,Yes,"Continental, European, Mediterranean, Cafe, Steak",Malleshwaram,New BEL Road,48
4692,Peppermint,"Dessert Parlor, Quick Bites",3.4,9,350,No,No,"Ice Cream, Fast Food",Malleshwaram,Rajajinagar,48
4693,Peppers,Quick Bites,2.8,94,300,Yes,No,"North Indian, Chinese",Indiranagar,Ejipura,36
4694,Pepper's - The Palladium,Casual Dining,3.7,41,700,No,Yes,"North Indian, Chinese, South Indian",Lavelle Road,Majestic,55
4695,Pepperwood,Quick Bites,3.7,136,300,Yes,No,"Biryani, Rolls",Sarjapur Road,Sarjapur Road,75
4696,Pepperwood 2,Quick Bites,3.1,36,300,Yes,No,"Biryani, Rolls",HSR,Sarjapur Road,74
4697,Peppy Peppers,Casual Dining,4.2,244,800,No,No,"Italian, North Indian, Mexican",Banashankari,Banashankari,72
4698,Perch,Quick Bites,2.8,40,350,Yes,No,Italian,Bannerghatta Road,BTM,66
4699,Peril Enthirikkunnu,Quick Bites,2.8,40,250,Yes,No,"Kerala, South Indian",Electronic City,Electronic City,45
4700,Pet Full @ 99,Quick Bites,3,20,200,Yes,No,North Indian,Sarjapur Road,Sarjapur Road,63
4701,Peter's Food Junction,Quick Bites,2.8,40,250,No,No,"Fast Food, Finger Food, Street Food",Indiranagar,Old Airport Road,57
4702,Petoo,Casual Dining,3.7,32,800,No,No,"North Indian, Fast Food, Street Food",Brigade Road,Commercial Street,78
4703,Petuk,Quick Bites,3.7,78,400,Yes,No,"Bengali, North Indian, Chinese, Biryani",Whitefield,Whitefield,58
4704,PHEW (Play Hard Eat Wild),Cafe,3.9,486,700,Yes,Yes,"Continental, Lebanese, Middle Eastern, North Indian, Chinese, BBQ, Cafe",Bannerghatta Road,BTM,46
4705,Phobidden Fruit,Casual Dining,4.4,2921,1100,No,No,"Vietnamese, Salad",Indiranagar,Indiranagar,34
4706,Phulke Ghar Ke,Quick Bites,4,532,300,Yes,No,"North Indian, Chinese",Bellandur,Bellandur,60
4707,Pi?de?ed??ede??d??ede?ed???de??d???ata,Bakery,3.7,19,400,No,No,Bakery,Bellandur,Bellandur,69
4708,Picante,Delivery,3.6,23,400,Yes,No,"Sandwich, Fast Food",Indiranagar,Indiranagar,69
4709,Picnik,Quick Bites,2.8,40,300,Yes,No,"North Indian, Street Food, Beverages",Whitefield,Whitefield,81
4710,Pig Out,Quick Bites,3.2,9,300,No,No,South Indian,Kalyan Nagar,Kammanahalli,60
4711,Pika's Kitchen,Casual Dining,3.4,24,800,Yes,No,"Continental, Italian",Bannerghatta Road,Bannerghatta Road,71
4712,Pimento,Quick Bites,3.7,95,400,Yes,No,"Chinese, Fast Food, Italian",Electronic City,Electronic City,49
4713,Pin Me Down,Casual Dining,4.5,784,800,Yes,Yes,"Continental, Mexican, Chinese, North Indian",Basavanagudi,BTM,48
4714,Pind Balluchi,Casual Dining,4,1021,700,Yes,Yes,"North Indian, Mughlai",Brigade Road,Brigade Road,48
4715,Pindi Bangalore,Casual Dining,2.8,40,950,No,No,"North Indian, Chinese, Biryani, Street Food",Brookefield,Whitefield,65
4716,Pingara,Casual Dining,3.7,91,550,Yes,No,"North Indian, Chinese, Mangalorean","Byresandra,Tavarekere,Madiwala",Koramangala 1st Block,59
4717,Pink Pepper,Casual Dining,3.3,5,700,No,No,"North Indian, Chinese, South Indian",Electronic City,Electronic City,32
4718,Pinxx - Royal Orchid Central,Casual Dining,3.8,198,1600,Yes,Yes,"Italian, European",Brigade Road,MG Road,47
4719,Pipabu,Casual Dining,3.6,76,750,Yes,No,"Continental, Italian, Chinese",Koramangala 7th Block,Koramangala 4th Block,48
4720,Pista House,Casual Dining,4,334,,No,No,"North Indian, Biryani",Frazer Town,Frazer Town,73
4721,Pita Pit,Quick Bites,2.8,40,600,Yes,No,"Healthy Food, Salad, Mexican, Beverages",Brookefield,Whitefield,36
4722,Pita Pocket Factory,Casual Dining,3.6,27,500,No,No,"Mediterranean, Continental, Italian, Burger",Marathahalli,Brookefield,32
4723,Pizbur Trap,"Takeaway, Delivery",3.5,9,400,Yes,No,"American, Burger, Momos, Bengali",Frazer Town,Kammanahalli,30
4724,Pizza Baker's,Quick Bites,3,15,450,Yes,No,"Pizza, Burger, Fast Food, Beverages",Brookefield,Marathahalli,40
4725,Pizza Cart,Quick Bites,3.8,80,800,Yes,No,Pizza,"Byresandra,Tavarekere,Madiwala",HSR,36
4726,Pizza D Italy,Delivery,3.5,14,500,No,No,Italian,"Byresandra,Tavarekere,Madiwala",BTM,34
4727,Pizza Da Dhaba,Quick Bites,2.9,57,400,Yes,No,"Fast Food, Pizza",Bannerghatta Road,Bannerghatta Road,59
4728,Pizza Home,Cafe,2.9,59,600,No,No,"Cafe, Pizza, Continental, South Indian",Marathahalli,Marathahalli,77
4729,Pizza Hut,Casual Dining,2.7,434,750,Yes,No,"Pizza, Fast Food",Kalyan Nagar,Kalyan Nagar,77
4730,Pizza Joint Food Junction,Quick Bites,3.1,8,350,Yes,No,"Fast Food, Pizza",Indiranagar,Indiranagar,37
4731,Pizza Mane,Quick Bites,3.5,32,150,Yes,No,"Pizza, Sandwich, Burger, Fast Food",Banashankari,Banashankari,77
4732,Pizza On The Way,Quick Bites,2.8,40,300,No,No,Pizza,Bannerghatta Road,Bannerghatta Road,60
4733,Pizza Palace,Quick Bites,2.8,40,300,Yes,No,"Pizza, Fast Food",Bannerghatta Road,Bommanahalli,47
4734,Pizza Paradise,Quick Bites,3.5,61,500,Yes,No,Pizza,Jayanagar,JP Nagar,69
4735,Pizza Republic,Quick Bites,3.8,270,500,Yes,No,"Pizza, Fast Food",Electronic City,Electronic City,57
4736,Pizza Stop,Kiosk,3.5,73,600,Yes,No,"Pizza, Italian",Brigade Road,Lavelle Road,66
4737,Pizza Theatre,Quick Bites,2.8,40,400,No,No,"Pizza, Fast Food",Indiranagar,Thippasandra,60
4738,PIZZMO,Quick Bites,3.6,26,500,No,No,"Pizza, Momos",Whitefield,Whitefield,48
4739,PK Dhaba,Dhaba,2.8,40,250,Yes,No,"North Indian, Fast Food, Beverages",Basavanagudi,Marathahalli,81
4740,Plan B,"Casual Dining, Pub",3.9,49,1100,No,No,"Continental, BBQ, Steak",Marathahalli,Marathahalli,75
4741,Planet I Bar,"Casual Dining, Bar",3.6,23,1200,No,No,"Continental, Chinese, North Indian, Finger Food",Rajajinagar,Basaveshwara Nagar,80
4742,Plantain Leaf,Casual Dining,3.9,521,600,Yes,No,"Andhra, Chinese, North Indian, Biryani",Indiranagar,Thippasandra,75
4743,Plated,Cafe,4.1,552,800,Yes,Yes,"Cafe, Continental",Malleshwaram,New BEL Road,58
4744,Platter,Quick Bites,2.9,25,300,Yes,No,"Street Food, Juices",Church Street,Residency Road,40
4745,PMR Restaurant,Quick Bites,3.3,4,300,No,No,North Indian,Whitefield,Whitefield,34
4746,Pockets and Bowls,Delivery,3.3,5,500,No,No,"Continental, Asian, North Indian",Koramangala 4th Block,Koramangala 3rd Block,48
4747,Podi Idly,Quick Bites,4.3,650,250,Yes,No,South Indian,"Byresandra,Tavarekere,Madiwala",Koramangala 6th Block,44
4748,Poha House,Quick Bites,2.8,40,200,Yes,No,Maharashtrian,Bannerghatta Road,BTM,45
4749,Poha On Wheels,Quick Bites,2.8,40,100,Yes,No,Fast Food,Bellandur,Sarjapur Road,45
4750,Polamma's Mess,Mess,3.7,25,300,No,No,"North Indian, Chinese, Biryani",Koramangala 4th Block,Koramangala 7th Block,38
4751,Polar Bear,Dessert Parlor,2.8,40,150,Yes,No,Ice Cream,Bannerghatta Road,CV Raman Nagar,39
4752,Polly's Kitchen,Quick Bites,3.3,4,400,No,No,"Biryani, Chinese",Whitefield,Whitefield,38
4753,Polo Club - The Oberoi,Fine Dining,4.1,115,3000,No,No,"American, North Indian, European, Tex-Mex",Indiranagar,MG Road,44
4754,Polo Scoops,Dessert Parlor,3.2,4,200,No,No,Desserts,Electronic City,Electronic City,77
4755,Pooja Dosa Camp,Quick Bites,4,130,200,No,No,South Indian,Kalyan Nagar,Banaswadi,48
4756,Pooja Veg,Quick Bites,3.1,9,100,No,No,South Indian,Lavelle Road,Frazer Town,50
4757,Pooja's Kitchen,Delivery,3.7,17,300,No,No,"Bengali, Street Food",Koramangala 4th Block,Koramangala 8th Block,47
4758,Poonam Sweets,Sweet Shop,4.4,356,150,No,No,Mithai,Banashankari,Banashankari,40
4759,Poornima Restaurant,Quick Bites,3.3,29,200,No,No,South Indian,Basavanagudi,Wilson Garden,42
4760,Poorvika Restro Cafe,Casual Dining,3.7,76,700,Yes,No,"Chinese, North Indian",HSR,HSR,60
4761,Pop Hop,Dessert Parlor,3.5,6,300,No,No,"Ice Cream, Desserts",Bellandur,Bellandur,33
4762,Popat,Quick Bites,3.2,41,300,Yes,No,North Indian,Brigade Road,Indiranagar,37
4763,Popsies,Casual Dining,3.9,823,550,Yes,No,"Chinese, Momos","Byresandra,Tavarekere,Madiwala",Koramangala 5th Block,69
4764,Popular Bakery,"Dessert Parlor, Bakery",3.7,36,600,No,No,"Desserts, Bakery",HSR,HSR,74
4765,Popular Burger,Quick Bites,4.1,150,200,Yes,No,"Fast Food, Burger",Electronic City,Electronic City,32
4766,Pop'z Kitchen,Bakery,3.7,23,250,No,No,Bakery,Brigade Road,Lavelle Road,48
4767,PORKEATS,Quick Bites,3.4,6,400,No,No,"Goan, Mangalorean",Koramangala 4th Block,Koramangala 6th Block,33
4768,Portland Steakhouse & Cafe,Casual Dining,4.3,2039,1500,Yes,Yes,"Steak, Italian, Continental, American, Burger, BBQ, Salad",Indiranagar,MG Road,95
4769,Pot Biryani,Casual Dining,3.9,456,600,Yes,No,"North Indian, Chinese, Biryani, Seafood",Indiranagar,Domlur,61
4770,Potato Bae,Quick Bites,4,51,500,Yes,No,Fast Food,"Byresandra,Tavarekere,Madiwala",Koramangala 5th Block,60
4771,Potato House,Quick Bites,3.4,9,200,Yes,No,Street Food,Banashankari,Uttarahalli,58
4772,Potful,Delivery,2.8,40,650,Yes,No,"Biryani, Kebab, Rolls, Mughlai",Whitefield,Whitefield,62
4773,Pothichor,Quick Bites,3.5,12,250,No,No,Kerala,"Byresandra,Tavarekere,Madiwala",BTM,48
4774,Pot-O-Noodles,Casual Dining,4.3,162,800,No,Yes,"Chinese, Asian, Japanese",Koramangala 4th Block,Koramangala 4th Block,36
4775,Potpourri Kitchen,Casual Dining,3.6,11,500,Yes,No,"South Indian, Mughlai, North Indian, Beverages",Brookefield,Marathahalli,48
4776,Pots N Pans,Delivery,3.3,5,600,No,No,"North Indian, Chinese, Biryani",Bellandur,Bellandur,82
4777,Potu's kitchen,Quick Bites,2.8,40,300,No,No,"Chinese, North Indian, Street Food, Rolls",JP Nagar,JP Nagar,34
4778,Pout,Beverage Shop,4,40,400,No,No,Beverages,"Byresandra,Tavarekere,Madiwala",BTM,54
4779,Power House Pitstsa,Casual Dining,2.8,40,800,No,Yes,"Continental, Burger, Desserts, Sandwich, Italian, Pizza, Bakery, Salad",Indiranagar,Indiranagar,58
4780,PR Kitchen,Quick Bites,2.8,40,350,No,No,"South Indian, Chinese",Brookefield,Whitefield,60
4781,Praja Thindi,Quick Bites,3.7,24,200,No,No,South Indian,Lavelle Road,Majestic,65
4782,Prajwal The Restaurant,Quick Bites,3.3,47,300,No,No,North Indian,Brookefield,Marathahalli,37
4783,Prakash Cafe,Casual Dining,3.4,26,700,No,No,South Indian,Basavanagudi,Basavanagudi,53
4784,Prakriti Delux,Quick Bites,3.9,51,300,Yes,No,"North Indian, South Indian, Chinese",Malleshwaram,Rajajinagar,46
4785,Prakruthi Restaurant,Quick Bites,3.2,4,400,No,No,"Andhra, North Indian","Byresandra,Tavarekere,Madiwala",Bommanahalli,37
4786,Pramukh Family Restaurant,Casual Dining,3.9,111,700,No,No,"North Indian, Chinese, Mughlai",Banashankari,Basavanagudi,76
4787,Prana,Cafe,4,238,500,Yes,No,"Cafe, Healthy Food, South Indian",Malleshwaram,New BEL Road,51
4788,Prashant Naati Corner,Quick Bites,4,95,400,No,No,"South Indian, Biryani",New BEL Road,New BEL Road,50
4789,Prashanth Grand,Quick Bites,2.9,14,300,No,No,"South Indian, North Indian, Chinese",Malleshwaram,Seshadripuram,47
4790,Prashanth Naati Corner,Quick Bites,3.5,10,300,Yes,No,"South Indian, Biryani",Malleshwaram,Yelahanka,39
4791,Prasiddhi Food Corner,Quick Bites,3.7,170,200,Yes,No,"Fast Food, North Indian, South Indian",Bannerghatta Road,JP Nagar,40
4792,Prateeksha Natural Ice Cream,Dessert Parlor,3.2,70,250,Yes,No,Ice Cream,Malleshwaram,New BEL Road,51
4793,Prathika Annapurna Grand,Casual Dining,3.5,13,500,Yes,No,"South Indian, North Indian, Chinese",Whitefield,KR Puram,43
4794,Prawn Crunch,Quick Bites,3.2,7,400,Yes,No,"Fast Food, Seafood","Byresandra,Tavarekere,Madiwala",BTM,95
4795,Premium Bombay Kulfi,Kiosk,3.2,4,150,Yes,No,Ice Cream,Whitefield,Whitefield,53
4796,Prem's Biriyani,Quick Bites,3.3,7,300,Yes,No,"Biryani, Fast Food",Electronic City,Electronic City,33
4797,Prems Graama Bhojanam,Casual Dining,4.3,322,400,Yes,No,South Indian,Banashankari,Jayanagar,56
4798,PreRit's Food Factory,Delivery,3.6,67,300,Yes,No,"North Indian, Mughlai, Chinese",Indiranagar,Indiranagar,53
4799,Prestige Estate Club and Resorts,"Casual Dining, Bar",3.5,10,1000,No,No,North Indian,Electronic City,Electronic City,47
4800,Primal,Bar,3,25,2300,No,No,"Finger Food, Continental",Koramangala 4th Block,Koramangala 6th Block,45
4801,Priya Juice & Snacks,Beverage Shop,3.7,74,200,Yes,No,"Beverages, Juices","Byresandra,Tavarekere,Madiwala",HSR,44
4802,Priyadarshini,Quick Bites,3.8,20,400,Yes,No,"South Indian, North Indian, Chinese",Sarjapur Road,Sarjapur Road,55
4803,Priyadarshini Grand,Quick Bites,4,407,400,No,No,"South Indian, North Indian, Chinese, Street Food",Rajajinagar,Basaveshwara Nagar,28
4804,Priyadarshini Veg,Quick Bites,3.9,156,300,No,No,"North Indian, South Indian, Chinese",Malleshwaram,Yeshwantpur,42
4805,Priyadharshini Hotel,Quick Bites,2.8,40,200,No,No,"North Indian, South Indian, Chinese",Bannerghatta Road,Bannerghatta Road,82
4806,Priya's Punjabi,Casual Dining,3.8,33,,No,No,North Indian,Brigade Road,Koramangala 8th Block,70
4807,Promac Foods,"Takeaway, Delivery",2.8,40,250,No,No,"North Indian, South Indian",Residency Road,Shanti Nagar,51
4808,Prost Brew Pub,"Pub, Microbrewery",4.5,7854,1800,No,Yes,"American, Continental, North Indian, Salad",Koramangala 4th Block,Koramangala 4th Block,52
4809,Protein Grillhouse,Casual Dining,4.2,166,800,Yes,Yes,"Healthy Food, Continental, Juices, Salad, Burger, Beverages, Desserts",Basavanagudi,Jayanagar,68
4810,PRS Indian Food Restaurant,Quick Bites,2.9,49,200,Yes,No,"Chinese, North Indian, South Indian",New BEL Road,Yeshwantpur,34
4811,PSV's Andhra Paradise,Casual Dining,3.5,116,600,Yes,No,"Andhra, Chinese, North Indian, Hyderabadi",Bellandur,HSR,30
4812,Public - The Rooftop Bar And Kitchen,"Casual Dining, Bar",4.3,956,1000,No,Yes,"North Indian, South Indian, Andhra, Chinese","Byresandra,Tavarekere,Madiwala",Bannerghatta Road,65
4813,Public Khana,Quick Bites,3.4,17,200,Yes,No,"South Indian, North Indian",Koramangala 5th Block,BTM,47
4814,Puchkas,Quick Bites,4.1,673,200,Yes,No,"Street Food, North Indian",Brookefield,Marathahalli,61
4815,Puff Cafe,Cafe,3.7,126,700,Yes,No,"Cafe, Italian, American",Malleshwaram,New BEL Road,54
4816,Pugals Biriyani,Quick Bites,3.6,25,400,No,No,"Kerala, Biryani, Chinese, North Indian",Electronic City,Electronic City,58
4817,Pulimunchi,Casual Dining,4.1,532,1000,Yes,Yes,"Mangalorean, Seafood",Malleshwaram,Sadashiv Nagar,57
4818,Puliyogare Point,Quick Bites,4.2,444,100,Yes,No,South Indian,Banashankari,Basavanagudi,57
4819,Pulla Reddy Sweets,Dessert Parlor,3,22,250,No,No,Mithai,Electronic City,Electronic City,55
4820,Pulp Juice Bar,Beverage Shop,3.6,16,150,Yes,No,"Beverages, Juices, Ice Cream","Byresandra,Tavarekere,Madiwala",HSR,61
4821,Punjab Beat,Casual Dining,2.8,40,700,Yes,Yes,North Indian,Whitefield,Whitefield,40
4822,Punjab Bistro,Casual Dining,4,165,500,Yes,No,North Indian,Kalyan Nagar,Nagawara,51
4823,Punjab Calling,Quick Bites,3.7,10,400,Yes,No,North Indian,Electronic City,Electronic City,51
4824,Punjab Da Zaika,Quick Bites,3.8,29,450,No,No,North Indian,Marathahalli,Marathahalli,71
4825,Punjab Di Rasoi,Quick Bites,3.3,4,400,Yes,No,North Indian,Marathahalli,Whitefield,62
4826,Punjab Di Shaan,Casual Dining,3,38,450,Yes,No,North Indian,Bellandur,HSR,72
4827,Punjab Grill,Casual Dining,4.8,650,2000,Yes,No,North Indian,Whitefield,Whitefield,80
4828,Punjab Junction,Quick Bites,3.2,31,350,Yes,No,North Indian,Whitefield,Whitefield,51
4829,Punjab Mail,Casual Dining,3.8,323,650,Yes,No,"North Indian, Chinese, Beverages",Malleshwaram,Malleshwaram,68
4830,Punjab Zone,Quick Bites,2.8,122,400,Yes,No,North Indian,Marathahalli,Bellandur,68
4831,Punjabi by Nature 2.0,"Casual Dining, Microbrewery",4.2,416,1600,Yes,No,North Indian,Brookefield,Whitefield,74
4832,Punjabi Charchay,Quick Bites,3.6,31,400,No,No,"North Indian, Chinese",Whitefield,KR Puram,75
4833,Punjabi Chulha,Casual Dining,3.8,38,400,Yes,No,North Indian,"Byresandra,Tavarekere,Madiwala",Koramangala 1st Block,52
4834,Punjabi Chulla,Delivery,3.2,9,300,Yes,No,North Indian,Bellandur,Bellandur,35
4835,Punjabi Corner,Quick Bites,3.9,201,250,Yes,No,"North Indian, Chinese",Bannerghatta Road,Bannerghatta Road,98
4836,Punjabi Daawat,Quick Bites,2.4,221,550,No,No,North Indian,"Byresandra,Tavarekere,Madiwala",BTM,74
4837,Punjabi Dawat,Quick Bites,2.9,248,400,Yes,No,"North Indian, Chinese",Bellandur,Bellandur,67
4838,Punjabi Dhaba,Dhaba,3.6,79,350,No,No,North Indian,Lavelle Road,Majestic,71
4839,Punjabi Dhaba And Family Restaurant,Quick Bites,2.8,40,250,No,No,"North Indian, Chinese",Electronic City,Electronic City,48
4840,Punjabi Family Dhaba,Quick Bites,3.4,11,400,No,No,North Indian,Whitefield,Whitefield,88
4841,Punjabi Food Corner,Quick Bites,3,353,400,Yes,No,"North Indian, Chinese, Street Food",Bannerghatta Road,JP Nagar,53
4842,Punjabi Food Joint,Quick Bites,3.4,21,400,Yes,No,"North Indian, South Indian",Marathahalli,Marathahalli,49
4843,Punjabi Food Point,Quick Bites,3.3,200,450,Yes,No,"North Indian, Mughlai, Biryani, Chinese",Bellandur,Bellandur,64
4844,Punjabi Handi,Quick Bites,2.9,19,400,Yes,No,"North Indian, Chinese",HSR,HSR,57
4845,Punjabi Home Made Food,Quick Bites,3.3,7,400,Yes,No,North Indian,Sarjapur Road,Bellandur,57
4846,Punjabi Khana,Quick Bites,3,12,500,Yes,No,North Indian,Bellandur,Bellandur,55
4847,Punjabi Khazana,Quick Bites,3.5,40,400,No,No,North Indian,Indiranagar,Indiranagar,37
4848,Punjabi Kitchen,Quick Bites,2.8,68,500,Yes,No,North Indian,Whitefield,Whitefield,42
4849,Punjabi Nawabi,Casual Dining,3.8,98,400,Yes,No,North Indian,"Byresandra,Tavarekere,Madiwala",Koramangala 1st Block,52
4850,Punjabi Nukkad Pure Veg,Quick Bites,3.5,378,500,Yes,No,"North Indian, Chinese, Juices",Bellandur,Bellandur,59
4851,Punjabi Paratha House,Delivery,2.8,40,300,No,No,North Indian,Bellandur,Sarjapur Road,29
4852,Punjabi Park,Quick Bites,2.9,25,400,Yes,No,"North Indian, Fast Food",Whitefield,Whitefield,40
4853,Punjabi Phulka,Quick Bites,2.8,67,500,Yes,No,North Indian,Brookefield,Marathahalli,55
4854,Punjabi Raswada,Casual Dining,3.5,431,800,Yes,Yes,North Indian,Banashankari,Jayanagar,37
4855,Punjabi Restaurant,Quick Bites,3.3,238,400,Yes,No,"North Indian, Chinese",Frazer Town,RT Nagar,69
4856,Punjabi Swag,Casual Dining,3.9,669,500,Yes,No,North Indian,Bannerghatta Road,BTM,49
4857,Punjabi Tadka,Casual Dining,2.3,203,400,No,No,"North Indian, Chinese",Marathahalli,Marathahalli,57
4858,Punjabi Tandoor,Casual Dining,3.6,250,700,Yes,No,"North Indian, Chinese",Marathahalli,Kaggadasapura,50
4859,Punjabi Tasty Khana,Quick Bites,3.1,158,450,Yes,No,"North Indian, Chinese, Biryani",Brookefield,Brookefield,47
4860,Punjabi Thadka,Quick Bites,2.8,40,400,No,No,North Indian,Brookefield,Brookefield,61
4861,Punjabi Times,Casual Dining,4.1,1025,1000,Yes,Yes,North Indian,Bannerghatta Road,Bannerghatta Road,45
4862,Punjabi Twist,Quick Bites,4.1,141,300,Yes,No,North Indian,Brookefield,Marathahalli,71
4863,Punjabi Unplugged,Quick Bites,2.8,40,500,Yes,No,North Indian,Bannerghatta Road,Bannerghatta Road,68
4864,Punjabi's Food Corner,Quick Bites,3.5,89,250,Yes,No,"North Indian, Chinese",Old Airport Road,CV Raman Nagar,33
4865,Punjabites,"Takeaway, Delivery",2.8,40,400,Yes,No,"North Indian, Charcoal Chicken",Electronic City,Electronic City,69
4866,Puran da Dhaba - The Pride Hotel,"Casual Dining, Bar",3.9,169,1700,Yes,No,North Indian,Brigade Road,Richmond Road,33
4867,Purani Dehli,Food Court,2.6,60,600,Yes,No,"North Indian, Street Food",Whitefield,Whitefield,38
4868,Purani Dilli,Quick Bites,3.2,4,300,No,No,"North Indian, Chinese",HSR,HSR,59
4869,Purani Dilli By Anand Sweets,Casual Dining,4.1,237,500,Yes,No,"North Indian, Continental, Street Food",Koramangala 4th Block,Koramangala 5th Block,37
4870,Pure & Natural,Casual Dining,3.9,211,500,Yes,No,"Fast Food, Continental, Beverages, Salad, Healthy Food",Banashankari,Jayanagar,46
4871,Pure Punjabi,Quick Bites,3.4,275,450,Yes,No,"Chinese, North Indian, Fast Food",Electronic City,Electronic City,45
4872,Purnabramha Maharashtrian Restaurant,Casual Dining,3.3,30,850,Yes,Yes,Maharashtrian,Kammanahalli,Kalyan Nagar,41
